
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                      	                         energy                         
   	      	--------------------------------------------------------	--------------------------------------------------------
gen	nevals	avg   	gen	max   	min    	nevals	std    	time    	avg    	gen	max    	min    	nevals	std    	time    
42 	1024  	2.75625 	42 	3.99211	2.11008 	1024  	0.49343 	1.18362 	178.833	42 	191.339	173.542	1024  	4.9652 	1.18362 
43 	1024  	75.3121 	43 	84.327 	70.4038 	1024  	4.39671 	1.99911 	205.685	43 	221.524	201.334	1024  	4.94691	1.99911 
44 	1024  	46.3461 	44 	57.6821	41.3463 	1024  	4.57527 	2.11532 	213.721	44 	229.766	209.923	1024  	3.51551	2.11532 
45 	1024  	67.3537 	45 	76.4972	63.1195 	1024  	3.5236  	2.00701 	202.364	45 	219.964	199.455	1024  	3.63401	2.00701 
46 	1024  	60.1346 	46 	71.064 	50.0062 	1024  	5.50616 	1.82727 	196.142	46 	216.241	192.128	1024  	4.32928	1.82727 
47 	1024  	49.8319 	47 	59.17  	38.203  	1024  	5.55959 	1.93024 	197.3  	47 	215.834	192.496	1024  	4.21362	1.93024 
48 	1024  	36.2247 	48 	45.5815	31.7129 	1024  	4.5232  	1.94678 	203.468	48 	207.797	199.657	1024  	3.65494	1.94678 
49 	1024  	45.5474 	49 	51.4096	36.3991 	1024  	4.77607 	1.69216 	193.732	49 	202.864	191.797	1024  	2.6513 	1.69216 
50 	1024  	45.8842 	50 	49.8585	40.5671 	1024  	1.57539 	1.51346 	177.747	50 	192.272	174.747	1024  	3.34496	1.51346 
51 	1024  	9.69441 	51 	11.5774	7.86194 	1024  	1.16078 	1.25799 	182.82 	51 	197.45 	179.563	1024  	4.23487	1.25799 
52 	1024  	11.9201 	52 	16.0337	9.44449 	1024  	1.919   	1.33017 	175.634	52 	188.525	170.423	1024  	4.57858	1.33017 
53 	1024  	5.29271 	53 	7.95956	3.76222 	1024  	1.09624 	1.23127 	168.798	53 	180.045	163.026	1024  	4.57474	1.23127 
54 	1024  	6.87031 	54 	9.10697	5.30624 	1024  	0.83017 	1.27052 	167.786	54 	181.168	164.617	1024  	4.03924	1.27052 
55 	1024  	40.1171 	55 	50.5032	29.7794 	1024  	6.22211 	1.54108 	184.595	55 	203.071	180.417	1024  	3.83823	1.54108 
56 	1024  	7.46857 	56 	9.60707	5.27581 	1024  	1.12843 	1.3776  	170.156	56 	182.499	166.71 	1024  	4.09533	1.3776  
57 	1024  	30.1243 	57 	31.8382	28.6679 	1024  	0.775041	1.24007 	168.046	57 	181.386	164.417	1024  	3.80228	1.24007 
58 	1024  	186.598 	58 	196.158	169.6   	1024  	10.0781 	1.47738 	181.4  	58 	196.505	179.61 	1024  	2.57469	1.47738 
59 	1024  	11.2689 	59 	14.6559	8.75282 	1024  	1.51512 	1.34267 	173.275	59 	188.352	171.534	1024  	2.47445	1.34267 
60 	1024  	30.0426 	60 	34.4626	22.002  	1024  	3.51945 	1.72256 	188.466	60 	204.992	186.656	1024  	2.49165	1.72256 
61 	1024  	72.2779 	61 	76.25  	66.9918 	1024  	2.40253 	1.61134 	193.243	61 	209.178	191.745	1024  	2.19513	1.61134 
62 	1024  	36.4902 	62 	42.7329	30.9288 	1024  	3.48839 	1.66391 	185.39 	62 	197.562	183.77 	1024  	2.1528 	1.66391 
63 	1024  	70.8037 	63 	91.0636	56.2428 	1024  	14.6222 	1.60566 	193.057	63 	207.283	190.959	1024  	2.34031	1.60566 
64 	1024  	28.0194 	64 	34.5672	24.3716 	1024  	2.89697 	1.63439 	194.006	64 	204.738	192.524	1024  	1.59935	1.63439 
65 	1024  	63.088  	65 	93.8847	56.5288 	1024  	7.84321 	1.61022 	184.051	65 	196.297	181.705	1024  	2.44674	1.61022 
66 	1024  	21.3933 	66 	25.7111	17.3623 	1024  	2.2261  	1.59124 	192.031	66 	206.577	190.487	1024  	2.26123	1.59124 
67 	1024  	34.1771 	67 	40.1716	29.6694 	1024  	2.5134  	1.83916 	186.236	67 	203.139	184.383	1024  	2.69232	1.83916 
68 	1024  	67.9344 	68 	81.7141	58.912  	1024  	6.41527 	2.2323  	202.383	68 	221.762	200.449	1024  	3.03317	2.2323  
69 	1024  	91.3347 	69 	105.389	73.4403 	1024  	10.6092 	2.16279 	202.862	69 	220.322	201.34 	1024  	2.2298 	2.16279 
[gen 69] Wrote all fronts to ./results/training/20250907-2254/nsw_Bitbrains_3OS_NSGP2_core_40_run_6_gen_69_fronts.json
