
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std    	time   	avg    	gen	max    	min    	nevals	std    	time   
0  	1024  	91.4161	0  	92.751	79.8784	1024  	1.25064	1.12015	225.928	0  	275.289	206.643	1024  	13.4174	1.12015
1  	1024  	36.3075	1  	38.2102	27.7584	1024  	1.49929	2.22532	191.68 	1  	223.927	183.35 	1024  	6.58201	2.22532
2  	1024  	102.91 	2  	109.337	83.4576	1024  	5.90756	2.58012	215.087	2  	255.225	208.826	1024  	7.41923	2.58012
3  	1024  	51.3986	3  	53.9993	43.2533	1024  	2.06391	2.49754	197.97 	3  	237.869	192.816	1024  	6.7952 	2.49754
4  	1024  	62.4621	4  	65.913 	54.3464	1024  	2.10393	2.44168	213.938	4  	245.306	210.006	1024  	5.23336	2.44168
5  	1024  	44.3057	5  	47.3253	36.7186	1024  	2.79192	2.17464	192.06 	5  	207.84 	189.427	1024  	3.84559	2.17464
6  	1024  	5.88981	6  	6.55196	4.52328	1024  	0.586075	1.51409	181.504	6  	193.487	177.664	1024  	4.1373 	1.51409
7  	1024  	11.9129	7  	14.1772	8.7497 	1024  	1.6065  	1.49445	183.02 	7  	196.486	179.824	1024  	3.93029	1.49445
8  	1024  	11.9829	8  	13.0186	8.83241	1024  	0.957906	1.5819 	184.753	8  	198.111	182.595	1024  	2.74323	1.5819 
9  	1024  	37.0105	9  	41.4344	30.6958	1024  	2.69854 	1.87378	189.786	9  	205.556	187.553	1024  	2.96159	1.87378
10 	1024  	56.5646	10 	64.6672	43.2243	1024  	4.21241 	2.10596	192.675	10 	207.097	191.541	1024  	1.82817	2.10596
11 	1024  	44.9451	11 	46.6822	38.3762	1024  	2.10083 	2.15392	196.776	11 	213.002	195.53 	1024  	1.79074	2.15392
12 	1024  	22.7203	12 	25.071 	18.6168	1024  	1.91063 	1.9505 	182.999	12 	198.085	181.329	1024  	2.54349	1.9505 
13 	1024  	35.2267	13 	38.3183	29.2875	1024  	2.58548 	1.98986	189.444	13 	204.423	187.07 	1024  	2.99894	1.98986
14 	1024  	28.3837	14 	32.4489	22.9743	1024  	2.86399 	1.98537	192.074	14 	206.713	189.748	1024  	3.1607 	1.98537
15 	1024  	42.0221	15 	46.3086	33.9549	1024  	3.39282 	1.99825	191.979	15 	209.578	190.444	1024  	2.75663	1.99825
16 	1024  	68.0157	16 	73.526 	54.3008	1024  	5.79784 	1.97353	182.459	16 	197.901	181.395	1024  	1.58961	1.97353
17 	1024  	22.822 	17 	24.9457	17.6224	1024  	1.68274 	1.70562	192.147	17 	206.108	190.985	1024  	1.74065	1.70562
18 	1024  	15.0918	18 	16.7511	9.35929	1024  	1.62532 	1.66837	174.193	18 	187.68 	172.815	1024  	2.13058	1.66837
19 	1024  	14.4795	19 	15.3432	12.2345	1024  	0.749751	1.48698	175.95 	19 	190.411	174.113	1024  	2.83846	1.48698
20 	1024  	10.0852	20 	12.0826	6.69688	1024  	1.72512 	1.43862	178.042	20 	190.825	176.541	1024  	2.41111	1.43862
21 	1024  	11.2641	21 	12.5214	8.95901	1024  	0.916241	1.45168	164.235	21 	180.091	161.964	1024  	3.53979	1.45168
22 	1024  	42.0207	22 	47.2387	32.8777	1024  	3.6938  	2.16526	195.918	22 	211.597	195.095	1024  	1.61571	2.16526
23 	1024  	37.098 	23 	41.6045	29.4809	1024  	3.38709 	1.91445	190.021	23 	206.63 	188.916	1024  	2.20526	1.91445
24 	1024  	31.7996	24 	34.3737	28.3516	1024  	1.47691 	1.50826	175.228	24 	190.209	172.847	1024  	3.56062	1.50826
25 	1024  	0.80771	25 	1.11741	0.558841	1024  	0.168979	1.25028	163.368	25 	174.384	162.779	1024  	1.57125	1.25028
26 	1024  	4.91022	26 	5.73745	3.83527 	1024  	0.455207	1.37454	179.317	26 	194.536	178.407	1024  	2.01607	1.37454
27 	1024  	6.23178	27 	7.228  	4.40245 	1024  	0.570696	1.47744	173.701	27 	189.711	172.1  	1024  	3.2828 	1.47744
28 	1024  	32.6345	28 	36.97  	24.8326 	1024  	3.31081 	1.93458	181.198	28 	197.686	178.614	1024  	3.80584	1.93458
29 	1024  	53.1422	29 	58.9923	47.9773 	1024  	3.2696  	1.9029 	197.394	29 	212.397	194.596	1024  	3.91084	1.9029 
30 	1024  	33.3563	30 	38.8176	26.2117 	1024  	3.44779 	1.7808 	187.694	30 	203.471	185.45 	1024  	3.36212	1.7808 
31 	1024  	12.551 	31 	16.5303	8.97033 	1024  	1.76451 	1.60306	171.782	31 	187.45 	169.238	1024  	3.82424	1.60306
32 	1024  	29.0243	32 	30.5702	26.4924 	1024  	0.882709	1.53761	173.325	32 	187.729	169.523	1024  	4.49745	1.53761
33 	1024  	6.59369	33 	8.02564	4.75568 	1024  	0.934152	1.53986	167.761	33 	179.929	162.897	1024  	4.5564 	1.53986
34 	1024  	1.78662	34 	1.96481	1.51574 	1024  	0.0630927	1.35388	178.532	34 	190.317	173.248	1024  	4.59212	1.35388
35 	1024  	24.8014	35 	29.52  	21.4926 	1024  	2.12269  	2.16826	197.654	35 	211.044	193.295	1024  	4.24537	2.16826
36 	1024  	81.6297	36 	109.019	71.446  	1024  	8.41441  	2.48641	209.274	36 	226.347	206.943	1024  	2.54249	2.48641
37 	1024  	122.842	37 	148.308	110.655 	1024  	10.6074  	2.65437	207.201	37 	232.838	203.954	1024  	3.51275	2.65437
38 	1024  	60.3787	38 	70.6805	51.4671 	1024  	5.69852  	2.5839 	200.216	38 	227.438	197.931	1024  	3.09362	2.5839 
39 	1024  	41.7447	39 	49.6414	36.0416 	1024  	4.37245  	2.24783	192.432	39 	216.323	188.587	1024  	4.17532	2.24783
40 	1024  	79.51  	40 	97.6554	60.67   	1024  	14.0058  	2.15368	204.711	40 	221.82 	201.356	1024  	4.25315	2.15368
41 	1024  	21.8938	41 	25.483 	19.3649 	1024  	1.71075  	1.54986	184.815	41 	197.844	181.71 	1024  	2.90681	1.54986
42 	1024  	3.13465	42 	3.87414	2.54789 	1024  	0.244787 	1.39757	176.68 	42 	182.894	173.647	1024  	3.03726	1.39757
43 	1024  	75.7709	43 	84.3787	70.5165 	1024  	3.75434  	2.32267	203.573	43 	221.811	201.35 	1024  	3.2602 	2.32267
44 	1024  	48.1595	44 	57.7357	40.4774 	1024  	4.03857  	2.35766	211.821	44 	228.835	209.923	1024  	2.82354	2.35766
45 	1024  	68.097 	45 	76.2239	63.0009 	1024  	3.5177   	1.99283	201.719	45 	229.833	199.335	1024  	3.32635	1.99283
46 	1024  	63.0049	46 	70.6461	50.1843 	1024  	5.24175  	1.86914	194.815	46 	211.272	192.112	1024  	3.48265	1.86914
47 	1024  	52.5107	47 	59.4156	46.0643 	1024  	3.33126  	1.89674	196.514	47 	211.723	192.606	1024  	3.64813	1.89674
48 	1024  	37.2967	48 	45.7564	33.1931 	1024  	3.0183   	1.94112	202.304	48 	218.422	199.657	1024  	3.26462	1.94112
49 	1024  	44.1544	49 	51.3244	38.4901 	1024  	4.29976  	1.71527	194.457	49 	209.737	192.052	1024  	2.9496 	1.71527
50 	1024  	45.9559	50 	50.2849	42.1109 	1024  	1.59396  	1.53284	178.291	50 	192.368	175.377	1024  	3.50465	1.53284
51 	1024  	9.4258 	51 	11.4642	7.7886  	1024  	0.873241 	1.28408	181.917	51 	195.214	179.608	1024  	3.45053	1.28408
52 	1024  	12.2614	52 	15.7791	9.07687 	1024  	1.8444   	1.30677	173.071	52 	187.996	170.885	1024  	3.44185	1.30677
53 	1024  	5.83369	53 	8.3805 	3.76222 	1024  	1.23191  	1.19918	166.702	53 	180.359	163.225	1024  	4.67032	1.19918
54 	1024  	6.66032	54 	9.00002	5.30624 	1024  	0.720121 	1.31202	167.866	54 	184.665	164.735	1024  	4.30683	1.31202
55 	1024  	41.6988	55 	50.2277	32.4148 	1024  	5.10803  	1.55647	184.779	55 	197.665	181.049	1024  	3.43793	1.55647
56 	1024  	6.74122	56 	9.56953	5.34379 	1024  	1.14837  	1.41655	171.986	56 	177.975	166.91 	1024  	4.50235	1.41655
57 	1024  	29.9937	57 	31.683 	28.5565 	1024  	0.745943 	1.29121	167.955	57 	180.1  	164.718	1024  	3.76501	1.29121
58 	1024  	185.644	58 	196.511	169.327 	1024  	9.49295  	1.49777	182.362	58 	195.398	179.863	1024  	3.09124	1.49777
59 	1024  	11.3709	59 	14.5804	8.74488 	1024  	1.66151  	1.37711	175.093	59 	186.562	171.822	1024  	3.30654	1.37711
60 	1024  	30.2485	60 	34.7812	21.4902 	1024  	2.47972  	1.74244	188.565	60 	203.739	186.942	1024  	2.33394	1.74244
61 	1024  	71.681 	61 	75.7829	68.6339 	1024  	1.55847  	1.61064	193.965	61 	207.824	192.345	1024  	2.30102	1.61064
62 	1024  	37.1645	62 	43.1987	31.4462 	1024  	2.47823  	1.68188	185.311	62 	201.259	183.804	1024  	2.19512	1.68188
63 	1024  	72.8366	63 	91.0484	56.3652 	1024  	13.9812  	1.59351	192.243	63 	207.025	190.96 	1024  	2.16134	1.59351
64 	1024  	29.1741	64 	34.6087	24.5414 	1024  	2.1775   	1.60627	193.955	64 	208.542	192.775	1024  	2.03713	1.60627
65 	1024  	61.1603	65 	81.0321	54.0426 	1024  	3.45859  	1.57878	182.954	65 	197.57 	181.826	1024  	2.39753	1.57878
66 	1024  	21.5569	66 	25.302 	18.1397 	1024  	1.79957  	1.55121	192.329	66 	208.488	190.654	1024  	3.05139	1.55121
67 	1024  	35.2906	67 	40.3977	28.8152 	1024  	2.35867  	1.82399	186.48 	67 	202.788	184.667	1024  	2.88721	1.82399
68 	1024  	68.9428	68 	81.8715	59.1514 	1024  	5.12352  	2.24391	202.159	68 	219.849	200.744	1024  	2.1362 	2.24391
69 	1024  	95.8467	69 	105.917	75.9001 	1024  	6.93537  	2.05795	202.333	69 	220.521	201.7  	1024  	1.49755	2.05795
[gen 69] Wrote all fronts to ./results/training/20250907-2353/nsw_Bitbrains_3OS_NSGP2_core_40_run_23_gen_69_fronts.json
