
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                    communication                     	                        energy                        
   	      	------------------------------------------------------	------------------------------------------------------
gen	nevals	avg    	gen	max   	min   	nevals	std    	time  	avg    	gen	max    	min    	nevals	std    	time  
43 	1024  	78.1523 	43 	84.5521	71.3529 	1024  	3.56228 	2.5872 	203.807	43 	220.788	201.295	1024  	3.16623	2.5872 
44 	1024  	50.6997 	44 	57.8977	41.7509 	1024  	5.16697 	2.70824	212.251	44 	229.076	209.926	1024  	3.23088	2.70824
45 	1024  	69.7945 	45 	75.9611	63.7804 	1024  	3.66788 	2.56501	201.589	45 	218.331	199.457	1024  	2.89204	2.56501
46 	1024  	59.5354 	46 	70.6334	45.7736 	1024  	5.53283 	2.39305	194.478	46 	202.345	192.09 	1024  	2.97615	2.39305
47 	1024  	52.4146 	47 	58.7896	45.1347 	1024  	3.98176 	2.42752	196.427	47 	211.951	192.532	1024  	3.32218	2.42752
48 	1024  	38.3975 	48 	45.5086	32.4531 	1024  	3.87668 	2.49887	201.782	48 	207.163	199.636	1024  	2.53896	2.49887
49 	1024  	46.2518 	49 	51.2822	38.8007 	1024  	4.17713 	2.17915	193.532	49 	205.459	191.797	1024  	1.82996	2.17915
50 	1024  	45.8346 	50 	49.8909	41.9337 	1024  	2.02202 	1.94526	177.784	50 	191.293	174.735	1024  	2.71141	1.94526
51 	1024  	9.94793 	51 	11.5729	8.25629 	1024  	0.9613  	1.67255	182.139	51 	195.349	179.565	1024  	2.83584	1.67255
52 	1024  	12.8551 	52 	15.5758	9.23297 	1024  	1.32456 	1.69402	174.108	52 	184.817	170.508	1024  	2.99824	1.69402
53 	1024  	6.19012 	53 	8.09697	3.68442 	1024  	1.3289  	1.5816 	165.652	53 	180.311	163.117	1024  	2.98808	1.5816 
54 	1024  	7.38436 	54 	8.63223	5.38803 	1024  	0.77905 	1.63718	166.324	54 	181.786	164.668	1024  	2.76691	1.63718
55 	1024  	42.2984 	55 	49.8076	30.3688 	1024  	4.59589 	1.97541	183.63 	55 	199.893	180.758	1024  	3.33638	1.97541
56 	1024  	7.51531 	56 	9.58994	5.36675 	1024  	1.27428 	1.79297	169.955	56 	185.547	166.748	1024  	3.80329	1.79297
57 	1024  	30.3927 	57 	31.683 	28.9102 	1024  	0.921148	1.64204	166.446	57 	180.658	164.494	1024  	2.57795	1.64204
58 	1024  	192.428 	58 	211.62 	169.642 	1024  	3.54661 	1.87379	180.552	58 	196.085	179.522	1024  	2.02696	1.87379
59 	1024  	11.203  	59 	14.6695	8.99214 	1024  	1.5086  	1.75846	173.761	59 	188.755	171.56 	1024  	3.1645 	1.75846
60 	1024  	31.594  	60 	34.811 	26.5823 	1024  	1.95937 	2.21432	189.541	60 	205.747	186.754	1024  	4.16168	2.21432
61 	1024  	72.712  	61 	76.1515	66.9079 	1024  	2.10323 	2.08319	195.24 	61 	209.6  	191.765	1024  	4.15202	2.08319
62 	1024  	37.0713 	62 	43.014 	31.1775 	1024  	2.93234 	2.1999 	186.749	62 	203.281	183.732	1024  	3.67834	2.1999 
63 	1024  	73.2123 	63 	91.0634	56.4091 	1024  	14.5704 	2.12361	193.269	63 	208.3  	190.868	1024  	3.34295	2.12361
64 	1024  	28.9629 	64 	34.2944	24.6901 	1024  	2.75992 	2.07251	195.417	64 	208.517	192.395	1024  	3.19472	2.07251
65 	1024  	63.4986 	65 	66.983 	57.2372 	1024  	2.40092 	2.09057	184.711	65 	200.062	181.664	1024  	3.6284 	2.09057
66 	1024  	20.871  	66 	24.3591	17.7644 	1024  	1.94902 	2.08508	195.015	66 	209.355	190.392	1024  	4.38218	2.08508
67 	1024  	33.7203 	67 	39.8963	29.0239 	1024  	2.75355 	2.42495	188.282	67 	203.497	184.371	1024  	3.90149	2.42495
68 	1024  	70.1602 	68 	82.1862	57.779  	1024  	7.18067 	2.91478	202.543	68 	221.644	200.392	1024  	2.41505	2.91478
69 	1024  	98.4717 	69 	105.297	84.8215 	1024  	3.87528 	2.35212	203.549	69 	225.694	201.305	1024  	2.80718	2.35212
[gen 69] Wrote all fronts to ./results/training/20250907-2309/nsw_Bitbrains_3OS_NSGP2_core_40_run_17_gen_69_fronts.json
