
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                          obj1                         	                          obj2                         
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg   	gen	max    	min    	nevals	std   	time   	avg    	gen	max   	min    	nevals	std    	time   
43 	1024  	203.555	43 	220.447	201.336	1024  	2.78788	2.23573	78.0425 	43 	84.4712	70.9765 	1024  	4.08778 	2.23573
44 	1024  	212.686	44 	229.212	209.946	1024  	3.27253	2.16813	49.3448 	44 	57.7727	41.8427 	1024  	5.08794 	2.16813
45 	1024  	202.654	45 	219.258	199.397	1024  	3.31312	2.05519	67.4805 	45 	76.3403	62.3603 	1024  	3.81287 	2.05519
46 	1024  	194.19 	46 	209.769	192.073	1024  	2.62517	1.91609	61.4838 	46 	70.6891	49.453  	1024  	5.924   	1.91609
47 	1024  	195.311	47 	220.922	192.518	1024  	2.92806	1.92982	52.9059 	47 	59.1084	44.1696 	1024  	3.61317 	1.92982
48 	1024  	201.238	48 	217.478	199.641	1024  	2.25597	2.00659	38.907  	48 	45.5681	32.2753 	1024  	3.65792 	2.00659
49 	1024  	193.285	49 	209.996	191.829	1024  	2.14007	1.7465 	46.3622 	49 	51.4997	37.6721 	1024  	4.1049  	1.7465 
50 	1024  	177.046	50 	192.272	174.623	1024  	2.82933	1.54449	46.1154 	50 	50.2895	40.5871 	1024  	1.70259 	1.54449
51 	1024  	181.627	51 	190.954	179.564	1024  	3.34518	1.27237	9.82039 	51 	11.8594	7.92511 	1024  	1.03794 	1.27237
52 	1024  	173.656	52 	182.394	170.472	1024  	3.78075	1.33492	12.2291 	52 	16.0376	8.86869 	1024  	1.62394 	1.33492
53 	1024  	166.085	53 	174.398	163.081	1024  	3.81307	1.22912	5.56728 	53 	8.33905	3.76393 	1024  	0.908613	1.22912
54 	1024  	166.687	54 	174.238	164.721	1024  	3.21195	1.34072	6.81303 	54 	8.4984 	5.11127 	1024  	0.727439	1.34072
55 	1024  	183.851	55 	199.724	180.935	1024  	2.93071	1.56985	40.6299 	55 	49.8076	30.7989 	1024  	5.01733 	1.56985
56 	1024  	168.934	56 	178.075	166.797	1024  	2.94303	1.4303 	7.35052 	56 	9.60707	5.25362 	1024  	1.2347  	1.4303 
57 	1024  	166.129	57 	179.051	164.537	1024  	2.42918	1.29846	30.2268 	57 	31.683 	28.6973 	1024  	0.697136	1.29846
58 	1024  	181.482	58 	198.023	179.567	1024  	2.67991	1.4838 	182.448 	58 	195.584	169.018 	1024  	10.4675 	1.4838 
59 	1024  	173.278	59 	188.622	171.484	1024  	2.48678	1.38248	10.9004 	59 	14.5885	8.1333  	1024  	1.26568 	1.38248
60 	1024  	188.546	60 	203.269	186.807	1024  	2.38759	1.76934	29.5039 	60 	35.6172	21.9242 	1024  	3.12351 	1.76934
61 	1024  	193.339	61 	209.177	191.737	1024  	2.03694	1.67627	71.7303 	61 	87.5672	68.4089 	1024  	2.25914 	1.67627
62 	1024  	185.451	62 	203.033	183.717	1024  	2.81845	1.72545	35.8051 	62 	42.0813	30.9834 	1024  	2.3718  	1.72545
63 	1024  	192.77 	63 	207.785	190.876	1024  	2.86621	1.68426	66.9965 	63 	91.0655	55.7521 	1024  	12.5194 	1.68426
64 	1024  	193.993	64 	200.532	192.539	1024  	2.03196	1.68444	28.1792 	64 	34.5643	24.6732 	1024  	2.45619 	1.68444
65 	1024  	182.554	65 	193.111	181.725	1024  	1.20697	1.62232	58.8766 	65 	81.5892	53.914  	1024  	4.08275 	1.62232
66 	1024  	192.134	66 	209.355	190.432	1024  	2.8049 	1.56479	21.6414 	66 	25.6141	17.9989 	1024  	1.62214 	1.56479
67 	1024  	186.559	67 	203.497	184.349	1024  	3.00504	1.87084	34.3616 	67 	40.1606	29.1666 	1024  	2.3842  	1.87084
68 	1024  	202.452	68 	221.76 	200.392	1024  	2.84622	2.35995	69.4931 	68 	82.1862	59.2388 	1024  	7.33894 	2.35995
69 	1024  	202.667	69 	209.102	201.321	1024  	1.87543	2.11429	90.4286 	69 	105.419	76.4705 	1024  	10.7338 	2.11429
70 	1024  	200.179	70 	219.377	197.939	1024  	2.77277	2.23629	50.1902 	70 	58.8969	43.746  	1024  	4.49811 	2.23629
71 	1024  	204.734	71 	223.077	202.952	1024  	2.4563 	2.14945	47.1725 	71 	56.232 	39.5287 	1024  	4.5013  	2.14945
72 	1024  	187.393	72 	194.268	185.029	1024  	2.83937	1.9222 	59.984  	72 	65.3847	55.0003 	1024  	2.39102 	1.9222 
73 	1024  	196.037	73 	213.333	194.225	1024  	2.68578	1.97318	154.227 	73 	265.796	76.8999 	1024  	83.0696 	1.97318
74 	1024  	187.135	74 	194.213	186.461	1024  	1.08707	1.5999 	34.6571 	74 	40.3709	29.1599 	1024  	2.86306 	1.5999 
75 	1024  	189.593	75 	205.46 	188.489	1024  	1.83282	1.91598	56.2929 	75 	74.7851	32.356  	1024  	16.0581 	1.91598
76 	1024  	182.092	76 	198.328	179.898	1024  	2.96011	1.46213	50.7214 	76 	54.1751	47.6977 	1024  	1.54863 	1.46213
77 	1024  	175.102	77 	188.866	173.243	1024  	2.77729	1.3571 	17.541  	77 	22.4167	12.7582 	1024  	2.02251 	1.3571 
78 	1024  	169.362	78 	182.758	165.743	1024  	3.95745	1.35158	4.02882 	78 	5.55869	2.96434 	1024  	0.604636	1.35158
79 	1024  	169.218	79 	183.292	166.483	1024  	2.84175	1.41005	50.291  	79 	62.694 	44.6377 	1024  	6.95819 	1.41005
