
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std    	time   	avg    	gen	max    	min    	nevals	std    	time   
0  	1024  	91.4425	0  	92.751	82.1746	1024  	1.05027	1.08984	226.712	0  	268.559	206.586	1024  	13.5242	1.08984
1  	1024  	36.4731	1  	38.0604	29.4926	1024  	1.18293	2.20623	191.75 	1  	218.585	183.579	1024  	5.89499	2.20623
2  	1024  	102.536	2  	109.423	86.6613	1024  	6.29153	2.58852	214.649	2  	244.46 	208.826	1024  	6.3068 	2.58852
3  	1024  	51.6585	3  	54.0932	43.2533	1024  	1.61263	2.56082	199.163	3  	234.509	192.815	1024  	7.77189	2.56082
4  	1024  	62.8455	4  	65.8856	54.3464	1024  	1.83142	2.46058	213.508	4  	243.534	210.151	1024  	5.1249 	2.46058
5  	1024  	44.5494	5  	47.2281	36.4743	1024  	2.36322	2.12103	193.35 	5  	225.209	189.311	1024  	5.72022	2.12103
6  	1024  	6.01892	6  	6.55196	4.22075	1024  	0.567219	1.49477	181.089	6  	205.898	177.823	1024  	4.5568 	1.49477
7  	1024  	12.2183	7  	14.3588	8.58632	1024  	1.63393 	1.44767	182.937	7  	207.248	179.828	1024  	5.10485	1.44767
8  	1024  	11.6392	8  	12.9422	8.87922	1024  	0.967696	1.58863	186.2  	8  	209.885	182.651	1024  	4.98883	1.58863
9  	1024  	36.1746	9  	41.0013	29.0562	1024  	2.44106 	1.92396	191.837	9  	217.155	187.42 	1024  	5.87794	1.92396
10 	1024  	54.0578	10 	64.6841	43.1322	1024  	3.78906 	2.14924	195.486	10 	219.335	191.54 	1024  	5.95644	2.14924
11 	1024  	43.7167	11 	47.024 	37.9479	1024  	2.24435 	2.1806 	199.124	11 	222.837	195.505	1024  	4.26399	2.1806 
12 	1024  	21.3516	12 	24.7589	18.619 	1024  	1.83062 	1.99547	185.353	12 	200.211	181.258	1024  	3.73206	1.99547
13 	1024  	33.9183	13 	38.3287	30.1388	1024  	2.23484 	1.97387	190.58 	13 	204.319	187.071	1024  	3.27367	1.97387
14 	1024  	26.7364	14 	32.2624	23.6415	1024  	2.93226 	1.97131	194.097	14 	206.556	189.748	1024  	3.32185	1.97131
15 	1024  	40.7873	15 	46.3025	34.7289	1024  	3.26619 	2.00778	193.386	15 	205.928	190.273	1024  	2.8875 	2.00778
16 	1024  	68.0808	16 	73.6335	55.024 	1024  	4.58921 	1.9786 	184.297	16 	204.185	181.395	1024  	3.4243 	1.9786 
17 	1024  	21.9048	17 	24.8751	18.4427	1024  	1.94907 	1.71699	193.492	17 	206.566	190.932	1024  	2.98236	1.71699
18 	1024  	12.7508	18 	16.7511	8.98074	1024  	2.92816 	1.70407	176.588	18 	189.177	172.82 	1024  	3.68286	1.70407
19 	1024  	13.8029	19 	15.3432	12.0885	1024  	1.04236 	1.48798	178.939	19 	190.372	174.187	1024  	4.10386	1.48798
20 	1024  	8.5301 	20 	11.9517	5.97842	1024  	1.78188 	1.45396	180.116	20 	190.42 	176.57 	1024  	3.6389 	1.45396
21 	1024  	10.6524	21 	12.4105	8.64461	1024  	1.15458 	1.46356	166.217	21 	177.634	161.898	1024  	4.21874	1.46356
22 	1024  	39.7788	22 	47.031 	33.1977	1024  	2.92129 	2.15112	197.295	22 	212.315	195.122	1024  	2.36151	2.15112
23 	1024  	35.0267	23 	41.8419	29.697 	1024  	3.54973 	1.96432	192.209	23 	206.598	188.915	1024  	3.39908	1.96432
24 	1024  	31.0366	24 	34.2225	28.271 	1024  	1.62504 	1.56272	177.337	24 	190.372	172.856	1024  	3.97128	1.56272
25 	1024  	0.903322	25 	1.11741	0.558841	1024  	0.11182 	1.28518	165.209	25 	181.444	162.776	1024  	4.27773	1.28518
26 	1024  	4.73372 	26 	5.73745	3.76451 	1024  	0.465804	1.38008	181.518	26 	195.009	178.399	1024  	4.07782	1.38008
27 	1024  	5.90431 	27 	7.19751	4.42252 	1024  	0.722466	1.54031	176.246	27 	189.651	172.089	1024  	4.88412	1.54031
28 	1024  	29.383  	28 	36.9741	24.8107 	1024  	2.86146 	1.98102	181.963	28 	195.434	178.807	1024  	4.08352	1.98102
29 	1024  	51.6034 	29 	59.0487	48.3089 	1024  	2.46599 	1.8842 	198.99 	29 	210.932	194.617	1024  	4.15565	1.8842 
30 	1024  	31.8562 	30 	39.0921	26.1516 	1024  	2.91337 	1.7896 	189.706	30 	204.505	185.44 	1024  	4.38299	1.7896 
31 	1024  	13.167  	31 	16.5644	10.2038 	1024  	1.96727 	1.62732	173.008	31 	185.598	169.265	1024  	4.66373	1.62732
32 	1024  	28.873  	32 	30.4387	27.1782 	1024  	0.702566	1.53708	174.517	32 	189.724	169.522	1024  	4.52864	1.53708
33 	1024  	6.12562 	33 	7.91839	4.75568 	1024  	0.869024	1.56399	168.444	33 	179.271	162.847	1024  	4.22176	1.56399
34 	1024  	1.73039 	34 	1.96481	1.39238 	1024  	0.134839	1.34668	177.984	34 	189.572	173.122	1024  	4.1709 	1.34668
35 	1024  	25.3009 	35 	29.5187	21.5413 	1024  	1.99    	2.1459 	196.691	35 	212.415	193.244	1024  	4.07783	2.1459 
36 	1024  	92.7918 	36 	109.14 	70.2956 	1024  	12.5342 	2.50956	209.383	36 	227.014	206.986	1024  	3.19031	2.50956
37 	1024  	129.019 	37 	138.983	110.357 	1024  	5.85198 	2.63522	206.738	37 	225.844	204.085	1024  	3.58615	2.63522
