
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                      	                         energy                         
   	      	--------------------------------------------------------	--------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std    	time    	avg    	gen	max    	min    	nevals	std    	time    
15 	1024  	40.4084	15 	46.3722	34.3306	1024  	3.71026 	1.69313 	193.155	15 	207.945	190.408	1024  	3.20085	1.69313 
16 	1024  	68.7107	16 	73.6061	61.4177	1024  	3.9293  	1.92919 	184.041	16 	196.393	181.395	1024  	3.28518	1.92919 
17 	1024  	22.7515	17 	24.5393	18.3702	1024  	1.75027 	1.65796 	192.735	17 	200.836	191.004	1024  	2.46387	1.65796 
18 	1024  	14.0869	18 	16.7511	8.85147	1024  	2.58109 	1.65162 	175.438	18 	188.394	172.82 	1024  	3.2178 	1.65162 
19 	1024  	14.2047	19 	15.3432	12.4784	1024  	0.745496	1.43908 	177.939	19 	190.372	174.18 	1024  	3.53787	1.43908 
20 	1024  	8.64846	20 	11.9517	6.39875	1024  	1.66592 	1.45933 	179.111	20 	185.393	176.697	1024  	2.60265	1.45933 
21 	1024  	11.0417	21 	12.5768	8.64461	1024  	1.0364  	1.42308 	164.209	21 	178.21 	162.04 	1024  	2.84443	1.42308 
22 	1024  	41.036 	22 	47.2212	33.2343	1024  	4.21281 	2.11681 	196.48 	22 	209.167	195.09 	1024  	1.97416	2.11681 
23 	1024  	35.9592	23 	41.5622	29.7681	1024  	4.10384 	1.92161 	191.393	23 	206.616	188.916	1024  	3.2426 	1.92161 
24 	1024  	31.4475	24 	34.2557	28.7011	1024  	1.7322  	1.50978 	177.13 	24 	190.179	172.955	1024  	3.97326	1.50978 
25 	1024  	0.993131	25 	1.11741	0.558841	1024  	0.102678	1.27252 	164.248	25 	180.177	162.79 	1024  	1.96858	1.27252 
26 	1024  	5.05566 	26 	5.73745	3.84541 	1024  	0.43021 	1.34428 	179.981	26 	193.182	178.518	1024  	2.06944	1.34428 
27 	1024  	6.26327 	27 	7.228  	4.63299 	1024  	0.523269	1.52046 	174.658	27 	184.428	172.089	1024  	2.91389	1.52046 
28 	1024  	31.0045 	28 	36.9567	25.1825 	1024  	3.32984 	1.9578  	180.67 	28 	195.1  	178.866	1024  	2.54716	1.9578  
29 	1024  	53.6696 	29 	59.249 	48.3457 	1024  	3.42887 	1.8525  	195.344	29 	202.718	194.599	1024  	1.24072	1.8525  
30 	1024  	34.2364 	30 	39.2036	28.9155 	1024  	2.88278 	1.71355 	186.847	30 	203.03 	185.446	1024  	2.45306	1.71355 
31 	1024  	13.9924 	31 	16.6214	10.7407 	1024  	1.48703 	1.55566 	171.529	31 	185.276	169.251	1024  	3.16711	1.55566 
32 	1024  	29.4233 	32 	30.5702	27.503  	1024  	0.414328	1.51956 	172.635	32 	190.774	169.474	1024  	3.86218	1.51956 
33 	1024  	6.69703 	33 	7.91839	4.74673 	1024  	0.891034	1.50044 	165.988	33 	179.079	162.889	1024  	3.78159	1.50044 
34 	1024  	1.82825 	34 	1.96481	1.51574 	1024  	0.072189	1.2832  	175.778	34 	185.387	172.886	1024  	2.86344	1.2832  
35 	1024  	27.218  	35 	29.7763	22.6842 	1024  	1.97053 	2.12303 	195.448	35 	211.002	193.196	1024  	3.05709	2.12303 
36 	1024  	84.559  	36 	109.002	76.2918 	1024  	7.58091 	2.43423 	208.677	36 	226.194	207.207	1024  	2.34282	2.43423 
37 	1024  	131.447 	37 	139.082	121.231 	1024  	6.15479 	2.643   	205.991	37 	224.144	203.966	1024  	3.31088	2.643   
38 	1024  	64.3439 	38 	69.9905	57.9016 	1024  	4.33795 	2.54304 	199.713	38 	217.794	198.008	1024  	2.51684	2.54304 
39 	1024  	44.1771 	39 	49.7035	38.3009 	1024  	3.75368 	2.14669 	190.664	39 	197.238	188.622	1024  	2.41991	2.14669 
40 	1024  	93.0572 	40 	97.6171	80.5728 	1024  	3.67354 	2.08916 	202.422	40 	223.989	201.325	1024  	1.88822	2.08916 
41 	1024  	23.2991 	41 	25.6421	19.9983 	1024  	1.17843 	1.4991  	183.358	41 	196.333	181.71 	1024  	1.8685 	1.4991  
42 	1024  	3.36388 	42 	3.99211	2.64792 	1024  	0.153114	1.32813 	176.738	42 	194.392	173.624	1024  	3.14469	1.32813 
43 	1024  	79.6124 	43 	84.593 	71.4375 	1024  	3.13762 	2.28239 	202.415	43 	222.031	201.364	1024  	2.46543	2.28239 
44 	1024  	52.9501 	44 	57.6931	43.6862 	1024  	3.51075 	2.34622 	210.82 	44 	231.122	209.877	1024  	2.08701	2.34622 
45 	1024  	70.1575 	45 	76.1837	63.9892 	1024  	3.07522 	2.38725 	200.722	45 	220.631	199.454	1024  	2.73388	2.38725 
46 	1024  	60.7828 	46 	70.9935	49.9795 	1024  	5.17275 	2.51308 	193.391	46 	212.315	192.101	1024  	2.67116	2.51308 
47 	1024  	53.969  	47 	59.6255	48.4627 	1024  	2.51551 	2.56546 	195.148	47 	204.237	192.466	1024  	3.11646	2.56546 
48 	1024  	39.7311 	48 	45.7698	34.2686 	1024  	2.01555 	2.62874 	200.369	48 	217.773	199.658	1024  	1.68621	2.62874 
49 	1024  	47.0147 	49 	51.3955	39.3041 	1024  	2.95814 	2.26813 	193.335	49 	199.43 	192.019	1024  	1.84535	2.26813 
50 	1024  	46.1079 	50 	50.1365	42.5528 	1024  	1.19749 	2.02615 	177.219	50 	188.986	174.567	1024  	2.41006	2.02615 
51 	1024  	10.08   	51 	11.831 	8.763   	1024  	0.638196	1.75379 	181.045	51 	195.347	179.573	1024  	2.65362	1.75379 
52 	1024  	13.2056 	52 	16.4053	11.1824 	1024  	1.36191 	1.77162 	173.389	52 	188.057	170.565	1024  	3.66906	1.77162 
53 	1024  	5.96368 	53 	8.41425	4.18619 	1024  	1.07689 	1.6839  	165.755	53 	173.116	163.051	1024  	3.45327	1.6839  
54 	1024  	6.93196 	54 	9.00002	6.01183 	1024  	0.636922	1.79289 	166.064	54 	174.108	164.725	1024  	2.45187	1.79289 
55 	1024  	41.3242 	55 	50.297 	33.7152 	1024  	4.22744 	2.12739 	183.411	55 	196.151	180.693	1024  	2.67749	2.12739 
56 	1024  	7.83054 	56 	9.87114	5.79588 	1024  	1.15299 	1.95586 	168.629	56 	183.635	166.709	1024  	2.90822	1.95586 
57 	1024  	30.3268 	57 	31.7471	28.9178 	1024  	0.725308	1.67977 	166.24 	57 	178.814	164.454	1024  	2.67721	1.67977 
58 	1024  	192.652 	58 	196.491	177.597 	1024  	1.55165 	1.9891  	181.209	58 	188.303	179.535	1024  	2.3463 	1.9891  
59 	1024  	11.3234 	59 	14.5462	8.79529 	1024  	1.53469 	1.87622 	173.208	59 	186.134	171.521	1024  	2.16632	1.87622 
60 	1024  	32.0084 	60 	37.7242	26.5786 	1024  	1.86842 	2.34548 	188.283	60 	203.381	186.657	1024  	2.57546	2.34548 
61 	1024  	73.4582 	61 	76.0175	66.1918 	1024  	1.59623 	2.25311 	193.85 	61 	207.269	191.717	1024  	2.54723	2.25311 
62 	1024  	36.931  	62 	43.6206	31.2895 	1024  	3.35128 	2.35039 	185.494	62 	191.762	183.739	1024  	2.33693	2.35039 
63 	1024  	86.9644 	63 	91.1779	59.7299 	1024  	3.65253 	2.19621 	192.559	63 	219.945	190.88 	1024  	2.772  	2.19621 
64 	1024  	30.414  	64 	34.4921	27.2323 	1024  	1.95011 	2.14185 	193.849	64 	198.561	192.401	1024  	1.74418	2.14185 
65 	1024  	63.9106 	65 	80.7277	59.5896 	1024  	1.94977 	2.14565 	182.822	65 	190.147	181.711	1024  	1.68372	2.14565 
66 	1024  	21.8424 	66 	25.1883	18.0855 	1024  	1.87413 	2.11708 	192.623	66 	208.246	190.357	1024  	2.96371	2.11708 
67 	1024  	34.5123 	67 	39.896 	29.7244 	1024  	2.76095 	2.469   	186.994	67 	193.339	184.362	1024  	2.74852	2.469   
68 	1024  	67.8831 	68 	82.229 	58.7008 	1024  	7.85136 	2.77303 	202.542	68 	207.109	200.475	1024  	2.17534	2.77303 
69 	1024  	98.1626 	69 	105.272	82.44   	1024  	3.59007 	2.49131 	203.082	69 	221.473	201.319	1024  	2.19362	2.49131 
[gen 69] Wrote all fronts to ./results/training/20250907-2312/nsw_Bitbrains_3OS_NSGP2_core_40_run_19_gen_69_fronts.json
