
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std    	time   	avg    	gen	max    	min    	nevals	std    	time   
42 	1024  	3.20968 	42 	3.99211	2.07689 	1024  	0.312905 	1.45596	175.625	42 	198.137	173.57 	1024  	2.95668  	1.45596
43 	1024  	80.2427 	43 	84.3529	71.3945 	1024  	2.5604   	2.4718 	203.239	43 	220.302	201.337	1024  	3.0696   	2.4718 
44 	1024  	53.6915 	44 	57.8977	43.1125 	1024  	3.15255  	2.49184	211.101	44 	228.394	209.893	1024  	2.65684  	2.49184
45 	1024  	71.5545 	45 	76.3945	64.2956 	1024  	2.98634  	2.39149	201.089	45 	218.339	199.421	1024  	3.09097  	2.39149
46 	1024  	60.576  	46 	70.6455	48.3331 	1024  	6.03293  	2.24651	194.831	46 	212.51 	192.09 	1024  	4.10371  	2.24651
47 	1024  	54.1654 	47 	58.5718	46.3952 	1024  	3.46986  	2.35034	195.811	47 	212.768	192.411	1024  	4.22393  	2.35034
48 	1024  	40.1119 	48 	45.5624	32.7427 	1024  	3.4543   	2.31764	201.349	48 	218.021	199.617	1024  	2.4971   	2.31764
49 	1024  	47.1182 	49 	51.3466	37.6921 	1024  	4.35412  	2.04071	193.066	49 	211.361	191.699	1024  	1.79355  	2.04071
50 	1024  	46.6733 	50 	49.896 	42.3452 	1024  	1.52534  	1.80907	175.649	50 	192.938	174.523	1024  	1.80061  	1.80907
51 	1024  	10.5586 	51 	11.6511	8.05193 	1024  	0.791522 	1.51629	180.471	51 	197.547	179.569	1024  	2.01805  	1.51629
52 	1024  	13.6546 	52 	16.0777	9.23297 	1024  	1.38666  	1.5137 	171.876	52 	188.955	170.482	1024  	2.51555  	1.5137 
53 	1024  	6.9097  	53 	8.23275	4.07434 	1024  	0.839375 	1.44586	164.391	53 	187.038	163.01 	1024  	3.57428  	1.44586
54 	1024  	7.10492 	54 	8.94723	5.70697 	1024  	0.715703 	1.53186	166.542	54 	183.299	164.587	1024  	4.22533  	1.53186
55 	1024  	43.9751 	55 	50.1647	33.0953 	1024  	5.2035   	1.89   	184.431	55 	201.532	180.66 	1024  	5.57556  	1.89   
56 	1024  	7.73448 	56 	9.60066	5.37698 	1024  	1.26667  	1.68429	170.552	56 	185.363	166.691	1024  	5.58747  	1.68429
57 	1024  	30.3669 	57 	31.8564	28.8541 	1024  	0.807698 	1.53866	167.534	57 	179.028	164.462	1024  	4.26143  	1.53866
58 	1024  	186.61  	58 	222.65 	169.967 	1024  	10.5516  	1.77481	183.584	58 	198.488	179.599	1024  	4.54152  	1.77481
59 	1024  	12.1452 	59 	14.6695	8.88396 	1024  	1.52973  	1.7088 	173.539	59 	187.14 	171.525	1024  	2.79767  	1.7088 
60 	1024  	29.5838 	60 	34.9173	20.0932 	1024  	4.72181  	2.11962	188.67 	60 	202.132	186.668	1024  	2.91034  	2.11962
61 	1024  	74.1009 	61 	76.2208	66.4666 	1024  	1.47885  	1.98848	192.718	61 	206.54 	191.772	1024  	1.9179   	1.98848
62 	1024  	38.7598 	62 	42.3854	31.0932 	1024  	2.6224   	2.03849	184.731	62 	203.193	183.734	1024  	2.18328  	2.03849
63 	1024  	83.4112 	63 	91.0358	57.1446 	1024  	11.7003  	1.98116	191.594	63 	208.485	190.882	1024  	1.71759  	1.98116
64 	1024  	30.2763 	64 	34.4341	24.802  	1024  	2.51152  	2.04058	193.611	64 	210.428	192.399	1024  	2.31316  	2.04058
65 	1024  	63.4937 	65 	80.5752	28.9106 	1024  	3.22563  	1.90957	183.086	65 	199.836	181.667	1024  	2.74905  	1.90957
66 	1024  	22.0059 	66 	24.8266	17.3623 	1024  	2.12887  	1.92558	192.614	66 	209.043	190.377	1024  	3.57327  	1.92558
67 	1024  	34.6405 	67 	39.1812	30.01   	1024  	2.54842  	2.25125	186.56 	67 	204.111	184.363	1024  	3.04649  	2.25125
68 	1024  	70.8699 	68 	82.3348	59.1284 	1024  	6.68472  	2.75728	202.623	68 	223.412	200.514	1024  	3.64333  	2.75728
69 	1024  	92.1082 	69 	105.322	75.1142 	1024  	11.5438  	2.20444	202.839	69 	221.475	201.322	1024  	2.78259  	2.20444
[gen 69] Wrote all fronts to ./results/training/20250907-2255/nsw_Bitbrains_3OS_NSGP2_core_40_run_7_gen_69_fronts.json
