
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std  	time   	avg    	gen	max    	min    	nevals	std    	time   
43 	1024  	76.9298 	43 	85.0447	71.2058 	1024  	3.8543   	2.10871	203.725	43 	223.151	201.366	1024  	3.11876	2.10871
44 	1024  	48.8333 	44 	58.0946	40.521  	1024  	4.76908  	2.19265	212.739	44 	231.146	209.924	1024  	3.53614	2.19265
45 	1024  	68.6914 	45 	75.9051	63.3152 	1024  	3.1586   	2.091  	201.91 	45 	220.611	199.459	1024  	3.56976	2.091  
46 	1024  	61.9249 	46 	70.6253	47.7629 	1024  	6.44711  	1.90101	195.265	46 	212.414	192.077	1024  	3.69584	1.90101
47 	1024  	52.967  	47 	58.1619	45.1982 	1024  	3.41678  	1.95443	196.156	47 	212.142	192.511	1024  	3.84167	1.95443
48 	1024  	38.5557 	48 	45.8969	32.4293 	1024  	3.13263  	1.9469 	201.869	48 	217.712	199.646	1024  	2.87685	1.9469 
49 	1024  	44.7375 	49 	51.5328	38.4748 	1024  	3.35547  	1.76247	193.811	49 	209.676	191.894	1024  	2.99347	1.76247
50 	1024  	46.3042 	50 	50.256 	39.7612 	1024  	2.1217   	1.52904	177.747	50 	192.226	174.976	1024  	3.48419	1.52904
51 	1024  	9.75839 	51 	11.7524	8.34496 	1024  	0.921836 	1.27666	182.822	51 	195.349	179.608	1024  	3.91854	1.27666
52 	1024  	13.0569 	52 	16.0651	9.63494 	1024  	1.40109  	1.3708 	174.352	52 	188.203	170.602	1024  	4.35204	1.3708 
53 	1024  	5.8028  	53 	8.31233	3.76222 	1024  	1.49964  	1.28618	167.204	53 	174.658	163.147	1024  	4.62248	1.28618
54 	1024  	6.61158 	54 	8.37814	5.30624 	1024  	0.765588 	1.31484	168.692	54 	181.786	164.729	1024  	4.45635	1.31484
55 	1024  	39.9707 	55 	49.8865	31.8296 	1024  	6.11647  	1.60287	185.635	55 	197.809	180.955	1024  	3.56954	1.60287
56 	1024  	6.95111 	56 	9.4379 	5.3678  	1024  	1.36022  	1.46189	172.076	56 	177.125	166.806	1024  	4.05046	1.46189
57 	1024  	29.9109 	57 	31.8564	28.7198 	1024  	0.71343  	1.32715	169.149	57 	180.139	164.606	1024  	3.38752	1.32715
58 	1024  	188.489 	58 	222.282	171.414 	1024  	5.53291  	1.54164	183.693	58 	195.487	179.646	1024  	3.24855	1.54164
59 	1024  	10.5764 	59 	14.5804	8.94756 	1024  	1.83461  	1.39574	175.984	59 	186.745	171.816	1024  	2.90922	1.39574
60 	1024  	31.4642 	60 	37.8448	26.8616 	1024  	2.33852  	1.75339	190.403	60 	204.714	186.796	1024  	3.91435	1.75339
61 	1024  	72.1066 	61 	76.0186	66.5649 	1024  	2.11917  	1.64004	195.632	61 	208.791	191.781	1024  	3.32999	1.64004
62 	1024  	36.3878 	62 	43.7227	30.7975 	1024  	3.79326  	1.71955	187.253	62 	201.604	183.758	1024  	3.76024	1.71955
63 	1024  	68.927  	63 	91.1007	56.6448 	1024  	13.7998  	1.62341	194.378	63 	206.501	190.96 	1024  	2.9419 	1.62341
64 	1024  	29.0405 	64 	34.2944	24.6334 	1024  	2.93317  	1.6716 	195.518	64 	207.533	192.463	1024  	2.5314 	1.6716 
65 	1024  	63.2877 	65 	79.173 	57.5376 	1024  	3.38964  	1.64692	185.011	65 	199.746	181.742	1024  	3.44098	1.64692
66 	1024  	21.2219 	66 	25.8433	17.2126 	1024  	2.64533  	1.61971	194.754	66 	208.288	190.482	1024  	4.10017	1.61971
67 	1024  	34.6034 	67 	39.0185	28.6978 	1024  	2.88641  	1.86955	187.732	67 	203.056	184.437	1024  	3.4032 	1.86955
68 	1024  	71.0492 	68 	82.0759	58.9033 	1024  	7.21877  	2.20947	202.442	68 	219.712	200.528	1024  	2.48543	2.20947
69 	1024  	99.4162 	69 	105.592	78.731  	1024  	5.52014  	2.03417	202.704	69 	230.428	201.362	1024  	2.38072	2.03417
[gen 69] Wrote all fronts to ./results/training/20250907-2249/nsw_Bitbrains_3OS_NSGP2_core_40_run_1_gen_69_fronts.json
