
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std    	time   	avg    	gen	max    	min    	nevals	std    	time   
0  	1024  	91.4602	0  	92.751	77.9976	1024  	1.13621	1.12129	227.786	0  	275.289	206.743	1024  	14.4928	1.12129
1  	1024  	36.4361	1  	38.3824	29.4926	1024  	1.28178	2.59249	192.092	1  	217.85 	183.589	1024  	6.39991	2.59249
2  	1024  	102.834	2  	109.363	86.196 	1024  	6.19599	2.96415	214.755	2  	247.48 	208.826	1024  	6.09169	2.96415
3  	1024  	51.6029	3  	54.2305	43.2533	1024  	1.55601	2.85555	198.615	3  	233.863	192.815	1024  	6.52775	2.85555
4  	1024  	62.8702	4  	66.0264	53.6162	1024  	1.60503	2.64166	214.255	4  	246.915	210.151	1024  	5.78429	2.64166
5  	1024  	44.5646	5  	47.5691	36.5335	1024  	2.35146	2.38453	193.142	5  	223.946	189.426	1024  	5.05268	2.38453
6  	1024  	5.87511	6  	6.55196	4.52358	1024  	0.488951	1.68505	181.774	6  	205.863	177.66 	1024  	4.63542	1.68505
7  	1024  	11.6498	7  	14.37  	8.66408	1024  	1.63506 	1.66279	184.131	7  	207.999	179.828	1024  	5.17151	1.66279
8  	1024  	11.5649	8  	13.2849	8.27195	1024  	1.05208 	1.73131	186.049	8  	209.439	182.731	1024  	4.19057	1.73131
9  	1024  	35.6115	9  	41.0013	29.0562	1024  	2.39929 	2.12243	191.436	9  	216.99 	187.464	1024  	4.68261	2.12243
10 	1024  	55.5802	10 	64.9974	44.4909	1024  	4.20889 	2.34541	193.64 	10 	218.807	191.54 	1024  	3.41389	2.34541
11 	1024  	44.6928	11 	46.7956	40.2861	1024  	1.5372  	2.36725	196.957	11 	213.323	195.528	1024  	1.87979	2.36725
12 	1024  	21.8909	12 	24.6324	19.3616	1024  	1.82501 	2.07989	184.131	12 	197.705	181.362	1024  	3.06018	2.07989
13 	1024  	34.0974	13 	38.1113	30.1624	1024  	2.46933 	2.18005	190.225	13 	204.122	187.07 	1024  	3.01185	2.18005
14 	1024  	27.7235	14 	32.6929	23.2338	1024  	2.85104 	2.15444	192.771	14 	206.342	189.748	1024  	3.31721	2.15444
15 	1024  	41.374 	15 	46.098 	34.8242	1024  	3.1163  	2.14946	192.559	15 	205.744	190.313	1024  	2.73422	2.14946
16 	1024  	68.4204	16 	73.6335	55.3964	1024  	4.18208 	2.18926	184.004	16 	203.072	181.395	1024  	3.33877	2.18926
17 	1024  	22.5114	17 	24.7138	18.9534	1024  	1.74342 	1.80648	193.021	17 	204.391	191.001	1024  	2.52851	1.80648
18 	1024  	13.9395	18 	16.7801	8.66792	1024  	2.74052 	1.844  	175.711	18 	188.769	172.816	1024  	3.47132	1.844  
19 	1024  	14.2629	19 	15.3432	12.3793	1024  	0.795531	1.61029	178.301	19 	183.759	174.18 	1024  	3.80622	1.61029
20 	1024  	9.36403	20 	11.9517	6.3668 	1024  	1.68981 	1.6595 	179.583	20 	185.494	176.608	1024  	3.00447	1.6595 
21 	1024  	11.3051	21 	12.5768	8.64461	1024  	0.886415	1.62482	163.69 	21 	178.247	162.015	1024  	2.703  	1.62482
22 	1024  	42.0517	22 	47.2338	33.1977	1024  	3.71142 	2.4751 	196.221	22 	211.597	195.076	1024  	1.93036	2.4751 
23 	1024  	36.975 	23 	41.8395	29.697 	1024  	3.75836 	2.11042	190.831	23 	206.753	188.916	1024  	2.87034	2.11042
24 	1024  	31.9286	24 	34.2557	28.6339	1024  	1.77135 	1.75992	175.899	24 	190.274	172.955	1024  	3.95119	1.75992
25 	1024  	0.877275	25 	1.11741	0.558841	1024  	0.155476	1.38808	164.284	25 	180.177	162.769	1024  	3.41923	1.38808
26 	1024  	5.00037 	26 	5.73745	3.81913 	1024  	0.586784	1.47373	180.443	26 	194.411	178.5  	1024  	3.60589	1.47373
27 	1024  	5.9403  	27 	7.228  	4.46522 	1024  	0.682764	1.6137 	175.58 	27 	189.779	172.074	1024  	4.9937 	1.6137 
28 	1024  	31.2499 	28 	36.9567	24.6885 	1024  	4.52805 	2.12787	182.065	28 	195.35 	178.88 	1024  	4.13251	2.12787
29 	1024  	53.0537 	29 	59.2096	47.378  	1024  	3.61355 	2.07686	198.764	29 	213.057	194.593	1024  	4.40317	2.07686
30 	1024  	33.4055 	30 	39.0634	26.0353 	1024  	3.77083 	1.89487	188.514	30 	204.608	185.45 	1024  	3.47756	1.89487
31 	1024  	12.5855 	31 	16.5644	9.82418 	1024  	1.78481 	1.72788	173.762	31 	186.819	169.233	1024  	4.27256	1.72788
32 	1024  	28.7501 	32 	30.4548	26.4924 	1024  	0.633687	1.6649 	175.457	32 	187.035	169.576	1024  	4.13513	1.6649 
33 	1024  	6.33668 	33 	7.91839	4.75568 	1024  	1.11356 	1.66956	168.021	33 	179.715	162.889	1024  	4.16596	1.66956
34 	1024  	1.6822  	34 	1.96481	1.17276 	1024  	0.188961	1.47669	178.105	34 	189.195	173.125	1024  	4.25201	1.47669
35 	1024  	25.2721 	35 	29.6509	21.4403 	1024  	2.4228  	2.43236	197.107	35 	211.953	193.285	1024  	4.20783	2.43236
36 	1024  	86.0849 	36 	109.183	72.1402 	1024  	11.6741 	2.66385	209.582	36 	227.382	207.248	1024  	3.29799	2.66385
37 	1024  	127.898 	37 	149.798	111.209 	1024  	9.22034 	2.82889	207.016	37 	226.235	204.085	1024  	4.14158	2.82889
38 	1024  	63.393  	38 	70.7129	51.6599 	1024  	5.22453 	2.72663	200.006	38 	219.296	197.958	1024  	3.5174 	2.72663
39 	1024  	43.419  	39 	49.6414	35.8425 	1024  	4.84409 	2.34729	191.714	39 	208.744	188.95 	1024  	3.98114	2.34729
40 	1024  	83.2385 	40 	97.6046	62.4446 	1024  	8.38425 	2.32967	203.334	40 	221.996	201.487	1024  	3.35303	2.32967
41 	1024  	22.8316 	41 	25.8262	19.7022 	1024  	1.57887 	1.60473	184.643	41 	198.295	181.718	1024  	3.10059	1.60473
42 	1024  	2.88426 	42 	3.87414	2.40707 	1024  	0.339211	1.4691 	177.114	42 	193.471	173.178	1024  	3.47232	1.4691 
43 	1024  	77.9149 	43 	84.6883	70.1582 	1024  	4.99612 	2.65948	204.321	43 	221.382	201.348	1024  	4.20895	2.65948
44 	1024  	51.7165 	44 	57.7179	41.7509 	1024  	5.12614 	2.68517	211.58 	44 	228.822	209.926	1024  	3.06603	2.68517
45 	1024  	71.6047 	45 	75.9818	63.9522 	1024  	3.51039 	2.41236	200.519	45 	206.919	199.459	1024  	2.04735	2.41236
46 	1024  	64.1615 	46 	71.2829	52.1525 	1024  	5.9645  	2.21116	193.995	46 	200.866	192.202	1024  	2.74037	2.21116
47 	1024  	52.8982 	47 	59.7067	44.4782 	1024  	4.60416 	2.3024 	195.599	47 	202.424	192.7  	1024  	2.96539	2.3024 
48 	1024  	38.0536 	48 	45.6485	32.5611 	1024  	4.41706 	2.34366	202.301	48 	217.477	199.651	1024  	2.94056	2.34366
49 	1024  	46.014  	49 	51.4997	39.8556 	1024  	3.99412 	2.09498	193.817	49 	201.183	191.83 	1024  	2.46011	2.09498
50 	1024  	45.4099 	50 	50.0845	39.8734 	1024  	1.95513 	1.84614	178.291	50 	192.228	174.747	1024  	3.59663	1.84614
51 	1024  	9.61629 	51 	11.8916	7.97148 	1024  	0.985623	1.57653	182.486	51 	195.347	179.584	1024  	3.6745 	1.57653
52 	1024  	13.2348 	52 	16.4256	8.85649 	1024  	1.76116 	1.60935	172.618	52 	182.45 	170.428	1024  	3.21829	1.60935
53 	1024  	6.21315 	53 	8.3805 	3.76222 	1024  	1.3276  	1.46015	165.699	53 	177.624	163.112	1024  	4.0264 	1.46015
54 	1024  	6.92366 	54 	9.00508	5.30624 	1024  	0.96798 	1.50488	167.468	54 	174.784	164.725	1024  	3.72544	1.50488
55 	1024  	41.7608 	55 	50.2133	31.8627 	1024  	5.47725 	1.89341	184.09 	55 	197.685	180.778	1024  	2.81184	1.89341
56 	1024  	7.48478 	56 	9.94321	5.3678  	1024  	1.4776  	1.72465	170.317	56 	183.69 	166.769	1024  	3.96272	1.72465
57 	1024  	30.286  	57 	31.7599	28.6477 	1024  	0.974106	1.56678	167.309	57 	173.704	164.456	1024  	3.20994	1.56678
58 	1024  	191.564 	58 	223.694	172.061 	1024  	5.29395 	1.81596	181.498	58 	188.788	179.637	1024  	2.36521	1.81596
59 	1024  	11.7922 	59 	14.5462	9.04259 	1024  	2.05693 	1.6736 	174.574	59 	183.485	171.551	1024  	3.02757	1.6736 
60 	1024  	31.1272 	60 	34.7551	24.9636 	1024  	2.61931 	2.1785 	189.025	60 	195.905	186.768	1024  	2.60794	2.1785 
61 	1024  	73.1071 	61 	76.0598	66.778  	1024  	2.21889 	2.02191	193.728	61 	208.511	191.759	1024  	2.21974	2.02191
62 	1024  	37.4968 	62 	42.3771	31.0816 	1024  	3.85499 	2.03306	185.499	62 	201.285	183.775	1024  	2.34789	2.03306
63 	1024  	75.5544 	63 	91.2096	56.9033 	1024  	14.6551 	1.97904	192.283	63 	206.067	190.951	1024  	2.34339	1.97904
64 	1024  	29.1854 	64 	34.415 	25.1191 	1024  	2.80082 	2.00451	194.659	64 	208.243	192.553	1024  	2.55591	2.00451
65 	1024  	68.9105 	65 	93.5146	55.3896 	1024  	11.6997 	1.89475	182.551	65 	192.615	181.606	1024  	1.42024	1.89475
66 	1024  	22.21   	66 	26.0982	17.3928 	1024  	2.18109 	1.91461	191.728	66 	201.946	190.45 	1024  	1.9442 	1.91461
67 	1024  	35.792  	67 	39.7837	29.381  	1024  	2.53172 	2.16835	185.89 	67 	203.452	184.37 	1024  	2.30574	2.16835
68 	1024  	70.7354 	68 	82.244 	58.6941 	1024  	7.56821 	2.75251	201.847	68 	220.825	200.467	1024  	2.39823	2.75251
69 	1024  	93.1865 	69 	105.59 	75.968  	1024  	11.1775 	2.54166	201.972	69 	214.561	201.302	1024  	1.17142	2.54166
[gen 69] Wrote all fronts to ./results/training/20250907-2255/nsw_Bitbrains_3OS_NSGP2_core_40_run_5_gen_69_fronts.json
