
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg   	gen	max   	min    	nevals	std    	time   	avg    	gen	max    	min    	nevals	std    	time   
40 	1024  	80.5286	40 	97.8517	60.986  	1024  	12.8192  	2.26169	204.321	40 	221.156	201.291	1024  	4.31986	2.26169
41 	1024  	22.5162	41 	25.483 	19.7126 	1024  	1.69111  	1.57764	184.248	41 	196.748	181.702	1024  	2.8331 	1.57764
42 	1024  	3.19879	42 	3.99211	2.57774 	1024  	0.254223 	1.42639	176.615	42 	182.886	173.62 	1024  	3.02556	1.42639
43 	1024  	77.5527	43 	84.8373	70.1512 	1024  	4.38993  	2.37017	203.143	43 	220.672	201.319	1024  	2.73895	2.37017
44 	1024  	49.2606	44 	57.836 	39.5313 	1024  	5.12004  	2.34249	212.064	44 	229.121	209.9  	1024  	3.04316	2.34249
45 	1024  	69.0475	45 	76.187 	62.8771 	1024  	3.62493  	2.16693	201.375	45 	219.166	199.454	1024  	2.99134	2.16693
46 	1024  	63.0068	46 	70.8783	49.8119 	1024  	5.08316  	2.13649	194.28 	46 	209.769	192.078	1024  	2.96005	2.13649
47 	1024  	52.9115	47 	58.7083	45.1832 	1024  	3.71638  	2.13821	195.592	47 	210.444	192.476	1024  	3.35299	2.13821
48 	1024  	39.7032	48 	45.5971	32.2268 	1024  	3.45926  	2.39044	201.023	48 	213.595	199.65 	1024  	2.29985	2.39044
49 	1024  	45.9405	49 	51.6509	38.7105 	1024  	4.05108  	2.01963	192.934	49 	209.056	191.83 	1024  	1.87286	2.01963
50 	1024  	46.5054	50 	50.0508	41.9337 	1024  	1.30488  	1.76413	177.114	50 	194.387	174.658	1024  	2.96631	1.76413
51 	1024  	9.52494	51 	11.7679	7.76158 	1024  	0.880718 	1.46832	181.188	51 	189.183	179.598	1024  	3.15729	1.46832
52 	1024  	12.6099	52 	15.9524	9.37406 	1024  	1.70898  	1.4936 	173.115	52 	188.184	170.824	1024  	3.84287	1.4936 
53 	1024  	6.08429	53 	8.3805 	3.76222 	1024  	1.42995  	1.36922	166.417	53 	174.581	163.197	1024  	4.66766	1.36922
54 	1024  	6.95557	54 	9.00508	5.30624 	1024  	0.771082 	1.40712	166.7  	54 	181.422	164.787	1024  	3.66308	1.40712
55 	1024  	41.895 	55 	49.8076	31.8296 	1024  	4.28328  	1.67923	183.977	55 	198.141	180.842	1024  	3.5156 	1.67923
56 	1024  	7.54744	56 	9.87114	5.3678  	1024  	1.22234  	1.5049 	170.035	56 	177.973	166.848	1024  	4.23218	1.5049 
57 	1024  	30.2461	57 	31.8564	28.5565 	1024  	0.957777 	1.44   	168.082	57 	180.01 	164.719	1024  	3.98229	1.44   
58 	1024  	186.376	58 	223.112	169.541 	1024  	9.64071  	1.76491	181.57 	58 	201.182	179.698	1024  	3.0381 	1.76491
59 	1024  	11.8296	59 	14.5804	8.99214 	1024  	1.56074  	1.65464	174.327	59 	186.365	171.56 	1024  	3.35   	1.65464
60 	1024  	30.7694	60 	34.9827	22.9271 	1024  	2.92096  	2.08145	188.828	60 	203.69 	186.894	1024  	3.23034	2.08145
61 	1024  	72.5358	61 	76.1707	68.7344 	1024  	2.29279  	1.90306	194.26 	61 	209.018	191.937	1024  	3.00569	1.90306
62 	1024  	37.0266	62 	42.5594	30.9916 	1024  	3.51484  	1.96473	186.387	62 	200.91 	183.805	1024  	3.23912	1.96473
63 	1024  	76.6152	63 	91.1174	55.8492 	1024  	15.2782  	1.87309	192.32 	63 	208.411	190.959	1024  	2.51803	1.87309
64 	1024  	30.0695	64 	34.5532	24.8223 	1024  	2.11501  	1.84219	193.775	64 	210.429	192.649	1024  	2.00974	1.84219
65 	1024  	63.1033	65 	93.1035	53.9969 	1024  	4.81596  	1.76985	183.365	65 	197.701	181.779	1024  	2.78657	1.76985
66 	1024  	21.4376	66 	25.9107	18.0982 	1024  	2.28216  	1.76315	194.115	66 	207.751	190.566	1024  	4.0527 	1.76315
67 	1024  	34.1447	67 	39.3566	28.9795 	1024  	2.75661  	2.16015	187.909	67 	202.83 	184.504	1024  	3.67715	2.16015
68 	1024  	69.3248	68 	82.0759	58.6482 	1024  	6.80235  	2.75503	203.274	68 	219.85 	200.592	1024  	2.70094	2.75503
69 	1024  	95.8101	69 	105.644	75.0132 	1024  	7.57287  	2.47485	203.492	69 	221.269	201.424	1024  	2.6928 	2.47485
[gen 69] Wrote all fronts to ./results/training/20250907-2337/nsw_Bitbrains_3OS_NSGP2_core_40_run_20_gen_69_fronts.json
