
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                      	                         energy                         
   	      	--------------------------------------------------------	--------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std    	time    	avg    	gen	max    	min    	nevals	std    	time    
19 	1024  	13.7934	19 	15.3432	12.1   	1024  	1.11078 	1.32649 	178.567	19 	191.324	174.18 	1024  	4.55828	1.32649 
20 	1024  	8.77447	20 	11.9083	4.17053	1024  	1.86469 	1.31728 	178.917	20 	189.297	176.601	1024  	2.85928	1.31728 
21 	1024  	11.2167	21 	12.4588	8.754  	1024  	0.957956	1.27608 	164.092	21 	177.35 	161.992	1024  	3.37015	1.27608 
22 	1024  	42.7721	22 	47.1193	33.6301	1024  	3.35496 	1.92803 	196.261	22 	211.163	195.123	1024  	1.93142	1.92803 
23 	1024  	37.4717	23 	42.1057	29.5519	1024  	3.90545 	1.72595 	190.985	23 	206.63 	188.914	1024  	3.20232	1.72595 
24 	1024  	31.7625	24 	34.2225	28.0694	1024  	1.96165 	1.34438 	176.682	24 	190.474	172.91 	1024  	4.00401	1.34438 
25 	1024  	0.851585	25 	1.11741	0.558841	1024  	0.14868 	1.13328 	167.085	25 	179.759	162.623	1024  	5.30638	1.13328 
26 	1024  	4.70807 	26 	5.73745	3.70299 	1024  	0.738285	1.25688 	183.88 	26 	193.869	178.394	1024  	4.19719	1.25688 
27 	1024  	5.74685 	27 	7.21272	4.39863 	1024  	1.00607 	1.40478 	176.764	27 	189.556	172.079	1024  	4.66293	1.40478 
28 	1024  	29.8986 	28 	36.9417	24.7605 	1024  	4.14337 	1.8043  	182.808	28 	195.434	178.673	1024  	3.70522	1.8043  
29 	1024  	52.9503 	29 	59.2502	47.7936 	1024  	3.93424 	1.67    	197.607	29 	212.192	194.633	1024  	3.69638	1.67    
30 	1024  	32.8824 	30 	39.0869	26.7067 	1024  	3.71729 	1.54607 	188.048	30 	203.623	185.468	1024  	3.81237	1.54607 
31 	1024  	14.0707 	31 	16.5644	8.80536 	1024  	2.22457 	1.4304  	170.737	31 	186.469	169.194	1024  	2.83378	1.4304  
32 	1024  	28.7595 	32 	30.4548	26.4609 	1024  	1.11999 	1.32237 	171.111	32 	187.008	169.554	1024  	2.72646	1.32237 
33 	1024  	6.68731 	33 	8.02564	4.97308 	1024  	0.781617	1.35307 	165.807	33 	179.763	162.883	1024  	3.4901 	1.35307 
34 	1024  	1.43905 	34 	1.96481	1.1674  	1024  	0.298945	1.17942 	176.071	34 	184.376	173.12 	1024  	2.86092	1.17942 
35 	1024  	25.8383 	35 	29.7165	21.6963 	1024  	2.36355 	1.92627 	195.81 	35 	212.415	193.28 	1024  	3.31235	1.92627 
36 	1024  	85.8775 	36 	109.305	70.835  	1024  	12.7234 	2.21613 	209.001	36 	227.235	206.934	1024  	2.77738	2.21613 
37 	1024  	122.009 	37 	139.583	110.625 	1024  	10.4285 	2.30742 	206.956	37 	225.695	204.019	1024  	3.77198	2.30742 
38 	1024  	61.7494 	38 	70.5634	52.6354 	1024  	6.00032 	2.32583 	200.403	38 	219.296	198.004	1024  	3.62349	2.32583 
39 	1024  	41.8541 	39 	49.7434	34.4589 	1024  	5.3299  	1.9221  	191.85 	39 	208.405	188.556	1024  	3.99883	1.9221  
40 	1024  	78.92   	40 	97.6007	62.8905 	1024  	13.5277 	1.92147 	203.053	40 	220.727	201.159	1024  	2.54764	1.92147 
41 	1024  	23.2115 	41 	25.483 	19.3916 	1024  	1.68062 	1.3284  	183.413	41 	196.642	181.748	1024  	2.14473	1.3284  
42 	1024  	3.08037 	42 	3.99211	2.11008 	1024  	0.325578	1.20276 	176.241	42 	189.604	173.276	1024  	2.91635	1.20276 
43 	1024  	77.6784 	43 	84.8211	69.8831 	1024  	5.13527 	2.06434 	202.075	43 	213.812	201.347	1024  	0.796183	2.06434 
44 	1024  	51.0819 	44 	57.7357	41.4119 	1024  	4.90586 	2.1159  	210.56 	44 	221.837	209.917	1024  	1.02503 	2.1159  
45 	1024  	69.7155 	45 	76.5915	62.7361 	1024  	3.84951 	1.92564 	200.075	45 	212.016	199.456	1024  	1.27735 	1.92564 
46 	1024  	62.0169 	46 	70.5507	51.0742 	1024  	4.37077 	1.88355 	193.286	46 	210.187	192.092	1024  	2.21115 	1.88355 
47 	1024  	52.7468 	47 	59.0719	43.6801 	1024  	3.45242 	1.865   	194.973	47 	214.994	192.524	1024  	3.03136 	1.865   
48 	1024  	37.9166 	48 	45.6293	31.6931 	1024  	3.52708 	1.97323 	201.402	48 	219.999	199.659	1024  	2.75903 	1.97323 
49 	1024  	44.6537 	49 	51.5476	37.7968 	1024  	3.69491 	1.72291 	194.079	49 	211.156	191.945	1024  	2.97733 	1.72291 
50 	1024  	45.3438 	50 	49.9717	40.5196 	1024  	1.73723 	1.52166 	176.831	50 	193.104	174.613	1024  	2.96774 	1.52166 
51 	1024  	9.28549 	51 	11.8916	7.95392 	1024  	0.956426	1.23834 	181.792	51 	197.276	179.575	1024  	3.72825 	1.23834 
52 	1024  	11.208  	52 	14.9303	8.84265 	1024  	1.84123 	1.32098 	173.198	52 	188.677	170.487	1024  	3.88205 	1.32098 
53 	1024  	5.71283 	53 	7.5741 	4.07434 	1024  	0.886169	1.20242 	165.874	53 	180.741	163.043	1024  	4.18367 	1.20242 
54 	1024  	6.84214 	54 	8.27118	5.30624 	1024  	0.661819	1.30311 	167.131	54 	175.749	164.727	1024  	3.77799 	1.30311 
55 	1024  	39.4512 	55 	50.0095	30.3688 	1024  	4.2379  	1.59175 	184.405	55 	200.593	180.83 	1024  	3.86248 	1.59175 
56 	1024  	6.68771 	56 	9.57941	5.3678  	1024  	1.1532  	1.42386 	170.356	56 	183.91 	166.729	1024  	4.56803 	1.42386 
57 	1024  	30.0466 	57 	31.7012	28.6355 	1024  	0.693564	1.27098 	166.203	57 	179.857	164.52 	1024  	2.76865 	1.27098 
58 	1024  	180.985 	58 	196.258	170.162 	1024  	9.68777 	1.4949  	180.513	58 	196.684	179.595	1024  	1.69862 	1.4949  
59 	1024  	11.2532 	59 	14.5462	8.99214 	1024  	1.4326  	1.3318  	172.864	59 	187.605	171.534	1024  	2.33805 	1.3318  
60 	1024  	31.1092 	60 	34.8115	23.884  	1024  	2.4466  	1.73467 	188.095	60 	205.555	186.683	1024  	2.76276 	1.73467 
61 	1024  	72.8327 	61 	76.2238	66.7633 	1024  	2.5098  	1.62222 	192.856	61 	201.851	191.735	1024  	1.8201  	1.62222 
62 	1024  	35.5668 	62 	42.1455	30.1928 	1024  	2.45991 	1.69845 	184.81 	62 	202.46 	183.759	1024  	1.83708 	1.69845 
63 	1024  	73.0737 	63 	91.0484	55.6886 	1024  	14.5021 	1.62297 	191.57 	63 	199.391	190.949	1024  	0.946553	1.62297 
64 	1024  	27.8976 	64 	34.2944	24.2586 	1024  	2.45344 	1.63338 	193.203	64 	201.784	192.408	1024  	1.10419 	1.63338 
65 	1024  	61.5636 	65 	94.195 	54.0958 	1024  	4.19239 	1.57085 	182.543	65 	193.024	181.682	1024  	1.23862 	1.57085 
66 	1024  	21.0872 	66 	25.3332	17.6371 	1024  	2.08291 	1.58608 	191.24 	66 	200.32 	190.433	1024  	1.33527 	1.58608 
67 	1024  	34.7356 	67 	38.9338	29.983  	1024  	1.80292 	1.84315 	185.479	67 	202.76 	184.363	1024  	1.95127 	1.84315 
68 	1024  	67.2559 	68 	81.915 	59.0619 	1024  	6.76667 	2.32563 	201.192	68 	219.34 	200.369	1024  	1.20977 	2.32563 
69 	1024  	82.9609 	69 	105.454	74.3019 	1024  	10.4933 	2.11426 	201.999	69 	215.938	201.317	1024  	1.1608  	2.11426 
