
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max    	min   	nevals	std    	time   	avg    	gen	max    	min    	nevals	std    	time   
44 	1024  	88.269 	44 	102.54 	74.3153	1024  	9.40302	2.77134	209.795	44 	217.133	208.772	1024  	1.73786	2.77134
45 	1024  	86.7074	45 	102.464	74.2905	1024  	8.32442	2.71309	209.597	45 	216.755	208.772	1024  	1.01596	2.71309
46 	1024  	84.9083	46 	102.464	74.2905	1024  	8.11573	2.71372	209.756	46 	222.727	208.772	1024  	1.13161	2.71372
47 	1024  	85.8813	47 	102.464	74.2905	1024  	7.86235	2.84389	209.583	47 	222.727	208.772	1024  	1.18988	2.84389
48 	1024  	86.1872	48 	102.464	74.2905	1024  	8.12728	2.68347	209.688	48 	222.727	208.758	1024  	1.51097	2.68347
49 	1024  	85.1933	49 	102.526	74.2384	1024  	7.03638	2.61011	209.673	49 	223.332	208.758	1024  	1.4406 	2.61011
50 	1024  	85.3124	50 	101.555	74.2384	1024  	7.34722	2.67859	209.594	50 	223.332	208.743	1024  	1.22938	2.67859
51 	1024  	83.79  	51 	101.555	74.2384	1024  	6.28085	2.68169	209.674	51 	223.332	208.743	1024  	1.30885	2.68169
52 	1024  	82.9844	52 	100.727	74.2384	1024  	4.9713 	2.70228	209.59 	52 	216.92 	208.743	1024  	0.952343	2.70228
53 	1024  	83.3562	53 	102.485	74.2384	1024  	6.32635	2.66933	209.737	53 	216.92 	208.743	1024  	1.28013 	2.66933
54 	1024  	83.4715	54 	102.485	74.2384	1024  	7.21532	2.7105 	209.885	54 	223.332	208.743	1024  	1.54257 	2.7105 
55 	1024  	84.6059	55 	102.485	74.2384	1024  	7.75882	2.70091	209.601	55 	217.085	208.743	1024  	1.00648 	2.70091
56 	1024  	84.0758	56 	100.727	74.2384	1024  	6.72708	2.67029	209.604	56 	217.085	208.743	1024  	1.08825 	2.67029
57 	1024  	83.6576	57 	100.727	73.9517	1024  	6.58178	2.64298	209.727	57 	222.023	208.743	1024  	1.33416 	2.64298
58 	1024  	84.3502	58 	102.311	73.9517	1024  	7.15406	2.67675	209.617	58 	222.023	208.703	1024  	1.0358  	2.67675
59 	1024  	84.1826	59 	102.311	73.9517	1024  	7.3578 	2.67201	209.617	59 	222.023	208.703	1024  	0.896654	2.67201
60 	1024  	84.3128	60 	102.311	73.9517	1024  	7.59812	2.69874	209.631	60 	222.023	208.703	1024  	1.08851 	2.69874
61 	1024  	84.6647	61 	102.311	73.9517	1024  	9.02103	2.70182	209.716	61 	215.889	208.703	1024  	0.783508	2.70182
62 	1024  	85.846 	62 	102.311	73.9517	1024  	10.3164	2.71368	209.807	62 	215.889	208.703	1024  	0.927975	2.71368
63 	1024  	83.3439	63 	102.311	73.9517	1024  	9.96312	2.7241 	210.13 	63 	215.889	208.703	1024  	0.927838	2.7241 
64 	1024  	79.9317	64 	102.311	73.9517	1024  	6.65916	2.72698	210.376	64 	215.889	208.703	1024  	0.794745	2.72698
65 	1024  	82.329 	65 	103.394	73.9517	1024  	8.47017	2.74777	210.116	65 	221.571	208.703	1024  	1.12751 	2.74777
66 	1024  	82.8851	66 	102.311	73.9517	1024  	8.19177	2.74777	209.982	66 	221.571	208.701	1024  	1.39244 	2.74777
67 	1024  	85.1225	67 	102.291	73.9517	1024  	8.38731	2.71421	209.733	67 	215.974	208.701	1024  	1.32225 	2.71421
68 	1024  	86.8606	68 	102.291	73.9517	1024  	9.13821	2.70787	209.739	68 	215.974	208.701	1024  	1.58153 	2.70787
69 	1024  	87.0199	69 	102.566	73.9517	1024  	8.80938	2.69536	209.677	69 	215.974	208.649	1024  	1.63336 	2.69536
[gen 69] Wrote all fronts to ./results/training/20250911-0900/nsw_Bitbrains_3OS_NSGP2_core_40_run_0_gen_69_fronts.json
