
Due to MODULEPATH changes, the following have been reloaded:
  1) libfabric/1.19.0

The following have been reloaded with a version change:
  1) hwloc/2.7.2 => hwloc/2.9.2

CPU count: 40
   	      	                     communication                     	                         energy                        
   	      	-------------------------------------------------------	-------------------------------------------------------
gen	nevals	avg    	gen	max   	min    	nevals	std   	time   	avg    	gen	max    	min    	nevals	std    	time   
60 	1024  	26.1362 	60 	34.7642	20.9167 	1024  	3.77014 	2.44804	190.746	60 	203.248	186.893	1024  	2.96036	2.44804
61 	1024  	71.304  	61 	75.9356	65.4803 	1024  	2.07505 	2.25628	194.796	61 	208.223	192.017	1024  	2.81286	2.25628
62 	1024  	35.2005 	62 	43.2439	31.4564 	1024  	3.02248 	2.29934	186.829	62 	201.726	183.806	1024  	2.76969	2.29934
63 	1024  	66.0707 	63 	91.1869	56.5003 	1024  	12.5869 	2.19638	193.05 	63 	208.085	190.952	1024  	2.36627	2.19638
64 	1024  	27.5736 	64 	34.3073	24.4991 	1024  	2.45423 	2.26405	194.898	64 	209.378	192.616	1024  	2.24394	2.26405
65 	1024  	60.1466 	65 	93.2542	55.5237 	1024  	4.73696 	2.19969	184.598	65 	198.617	181.776	1024  	2.77213	2.19969
66 	1024  	19.8603 	66 	25.1296	17.8454 	1024  	1.9688  	2.19703	194.052	66 	208.517	190.625	1024  	2.88023	2.19703
67 	1024  	33.1615 	67 	39.7578	29.3662 	1024  	2.3254  	2.51965	188.201	67 	194.223	184.546	1024  	2.95872	2.51965
68 	1024  	65.0631 	68 	82.0144	59.0846 	1024  	4.63459 	3.08142	204.668	68 	221.713	200.515	1024  	2.78704	3.08142
69 	1024  	80.4179 	69 	106.033	74.5889 	1024  	6.62753 	2.77904	205.21 	69 	223.706	201.397	1024  	2.51268	2.77904
[gen 69] Wrote all fronts to ./results/training/20250907-2252/nsw_Bitbrains_3OS_NSGP2_core_40_run_2_gen_69_fronts.json
